Item;Atividade;Gerencia;Setor;Regulado;Cidade;Mes;MesAgendado;MesRealizado;GIASO;Processo;PCDP;Prioridade
0020-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"AlphajetsTáxi Aéreo Ltda";Jundiaí - SP;Jul;Set;Set;"CL ASSINADO";"00058.048622/2021-96";"961/2021";"A"
0021-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"APOLO TÁXI AÉREO LTDA";Sinop - MT;Ago;Out;Out;"CL assinado";"00058.038518/2021-93";"777/2021";"A"
0022-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"Ases Táxi Aéreo Ltda.";Rio de Janeiro - RJ;Jun;Abr;Abr;"CL ASSINADO";"00058.014979/2021-71";"337/2021";"A"
0023-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"ATA - AEROTÁXI ABAETÉ LTDA.";Salvador - BA;Set;Set;Set;"CL ASSINADO";"00058.027132/2021-56";"537/2021";"A"
0024-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"AZUL Linhas Aéreas Brasileiras S.A.";Campinas - SP;Jul;Ago;Ago;"CL ASSINADO";"00058.042109/2021-91";"828/2021";"A"
0025-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"BLACK TÁXI AÉREO E SERVIÇOS AERONÁUTICOS EIRELI";Belo Horizonte - MG;Ago;Nov;Nov;"CL ASSINADO";"00058.035274/2021-97";"723/2021";"A"
0026-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"BRABO TÁXI AÉREO LTDA.";Belém - PA;Set;Nov;Nov;"CL ASSINADO";"00058.060619/2021-41";"1207/2021";"A"
0027-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"CAMEJO TÁXI AÉREO LTDA";Osório - RS;Ago;Out;Out;"CL ASSINADO";"00058.050716/2021-25";"1021/2021";"A"
0028-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"EJ Táxi Aéreo LTDA";Jundiaí - SP;Jul;Set;Set;"CL ASSINADO";"00058.044116/2021-28";"875/2021";"A"
0029-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"ELITE AVIATION TAXI LTDA";Salvador - BA;Set;Set;Set;"CL ASSINADO";"00058.027098/2021-10";"536/2021";"A"
0030-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"FLYONE SERVIÇOS AÉREOS ESPECIALIZADO, COMÉRCIO E SERVIÇOS EIRELI";Rio de Janeiro - RJ;Jun;Mai;Mai;"CL ASSINADO";"00058.015299/2021-74";"345/2021";"A"
0031-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"Frisonfly Helicópteros Serviço Aéreo Especializado e Táxi Aéreo Ltda.";Eldorado do Sul - RS;Ago;Set;Set;"CL ASSINADO";"00058.040805/2021-63";"805/2021";"A"
0032-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"DELTA AERO TAXI LTDA";São José de Ribamar - MA;Ago;Nov;Nov;"CL ASSINADO";"00058.055905/2021-94";"1054/2021";"A"
0033-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"Helistar Taxi Aéreo, Escola de Pilotagem e Assessoria Aeronáutica S/A";Rio de Janeiro - RJ;Jun;Mai;Mai;"CL ASSINADO";"00058.015023/2021-96";"340/2021";"A"
0034-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"HERINGER TÁXI AÉREO LTDA";Imperatriz - MA;Set;;;"";"";"";"A"
0035-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"ICARAÍ TURISMO TÁXI AÉREO LTDA.";Araucária - PR;Ago;Set;Set;"CL ASSINADO";"00058.040790/2021-33";"806/2021";"A"
0036-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"JET WINGS Táxi Aéreo Ltda.";Jundiaí - SP;Jul;Out;Out;"CL ASSINADO";"00058.050421/2021-59";"1025/2021";"A"
0037-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"LÍDER TÁXI AÉREO S/A AIR BRASIL - UOH";Macaé - RJ;Jul;Jun;Jun;"CL ASSINADO";"00058.015223/2021-49";"347/2021";"A"
0038-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"Manaus Aerotáxi Participações LTDA";Manaus - AM;Set;Jul;Jul;"CL ASSINADO";"00058.035924/2021-02";"737/2021";"A"
0039-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"MARICÁ TÁXI AÉREO LTDA";Rio de Janeiro - RJ;Jun;Jul;Jul;"CL ASSINADO";"00058.034087/2021-96";"710/2021";"A"
0040-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"NHR Táxi Aéreo Ltda";Sorocaba - SP;Jul;Jul;Jul;"CL ASSINADO";"00058.031077/2021-07";"647/2021";"A"
0041-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"OPALAIR TÁXI AÉRO LTDA";Santarém - PA;Set;Jun;Jun;"CL ASSINADO";"00058.025292/2021-61";"549/2021";"A"
0042-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"NSA Táxi Aéreo Ltda";Manaus - AM;Out;Dez;Dez;"CL ASSINADO";"00058.038776/2021-70";"773/2021";"A"
0043-21;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;GOAG_GTVC;"Heliporto Recreio";Rio de Janeiro - RJ;Out;Dez;Dez;"CL ASSINADO";"00058.067750/2021-39";"1376/2021";"A"
0044-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"Prime Táxi Air Ltda.";São Paulo - SP;Jun;Jul;Jul;"CL ASSINADO";"00058.024427/2021-71";"533/2021";"A"
0045-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"Rico Táxi Aéreo Ltda";Manaus - AM;Out;Out;Out;"CL ASSINADO";"00058.041940/2021-26";"825/2021";"A"
0046-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"Rio Branco Aerotáxi Ltda";Rio Branco - AC;Out;;;"";"";"";"A"
0047-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"SOTAN - SOCIEDADE DE TÁXI AÉREO DO NORDESTE LTDA";Rio Largo - AL;Nov;Set;Set;"CL ASSINADO";"00058.034607/2021-61";"719/2021";"A"
0048-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"STILUS TÁXI AÉREO LTDA";Belém - PA;Nov;Nov;;"";"";"";"A"
0049-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"TAVAM - TÁXI AÉREO VALE DO MADEIRA LTDA.";Manaus - AM;Nov;Dez;Dez;"CL ASSINADO";"00058.038785/2021-61";"773/2021";"A"
0050-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"UIRAPURU TÁXI AÉREO LTDA.";Fortaleza - CE;Nov;Ago;Ago;"CL ASSINADO";"00058.025447/2021-69";"535/2021";"A"
0051-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"VEM AVIATION TÁXI AÉREO LTDA";Salvador - BA;Nov;Out;Out;"CL ASSINADO";"00058.027251/2021-17";"538/2021";"A"
0052-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"VOARE Táxi Aéreo Ltda";Cantá - RR;Nov;Nov;Nov;"CL ASSINADO";"00058.042033/2021-02";"824/2021";"A"
0053-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"VOLARE TÁXI AÉREO LTDA";Curitiba - PR;Ago;Nov;Nov;"CL ASSINADO";"00058.047215/2021-61";"931/2021";"A"
0054-21;"O135-503 - Inspeção de Vigilância de Programa de Treinamento de Solo";GOAG;GOAG_GTVC;"Amazonaves Táxi Aéreo";Manaus - AM;Ago;Dez;Dez;"CL";"00058.033576/2021-21";"Remota";"A"
0055-21;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;GOAG_GTVC;"SSKT";São José - SC;Jun;Set;Set;"CL ASSINADO";"00058.049134/2021-04";"982/2021";"A"
0056-21;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;GOAG_GTVC;"SBFL";Florianopolis / SC;Set;Set;Set;"CL ASSINADO";"00058.049155/2021-11";"982/2021";"A"
0057-21;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;GOAG_GTVC;"HBR Aviação  (SSUB)";Osasco - SP;Jun;Dez;Dez;"CL ASSINADO";"00058.066072/2021-97";"1357/2021";"A"
0058-21;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;GOAG_GTVC;"A definir";São José de Ribamar - MA;Ago;Nov;Nov;"CL ASSINADO";"00058.055916/2021-74";"1054/2021";"A"
0059-21;"O135-507 - Inspeção de Vigilância de Voo de Acompanhamento";GOAG;GOAG_GTVC;"A.R.T TÁXI AÉREO LTDA.";Itaituba - PA;Set;Nov;Nov;"CL ASSINADO";"00058.048051/2021-90";"1273/2021";"A"
0060-21;"O135-503 - Inspeção de Vigilância de Programa de Treinamento de Solo";GOAG;GOAG_GTVC;"ASTA LINHAS AÉREAS LTDA";Várzea Grande - MT;Ago;Nov;Nov;"CL ASSINADO";"00058.038877/2021-41";"1014/2021";"A"
0061-21;"O135-503 - Inspeção de Vigilância de Programa de Treinamento de Solo";GOAG;GOAG_GTVC;"UIRAPURU TÁXI AÉREO LTDA.";Fortaleza - CE;Ago;Jun;Jun;"CL ASSINADO";"00058.012400/2020-54";"Remota";"A"
0062-21;"O135-507 - Inspeção de Vigilância de Voo de Acompanhamento";GOAG;GOAG_GTVC;"Brasil Vida Táxi Aéreo Ltda";Goiania - GO;Ago;Out;Out;"CL ASSINADO";"00058.054281/2021-98";"1108/2021";"A"
0063-21;"O135-503 - Inspeção de Vigilância de Programa de Treinamento de Solo";GOAG;GOAG_GTVC;"FLYONE SERVIÇOS AÉREOS ESPECIALIZADO, COMÉRCIO E SERVIÇOS EIRELI";Rio de Janeiro - RJ;Jun;Jul;Jul;"CL ASSINADO";"00058.038194/2021-93";"762/2021";"A"
0064-21;"O135-503 - Inspeção de Vigilância de Programa de Treinamento de Solo";GOAG;GOAG_GTVC;"CHC do Brasil Táxi Aéreo S.A.";São Paulo - SP;Jul;Nov;Nov;"CL ASSINADO";"00058.051619/2021-50";"1067/2021";"A"
0065-21;"O135-503 - Inspeção de Vigilância de Programa de Treinamento de Solo";GOAG;GOAG_GTVC;"Helimarte Táxi Aéreo Ltda.";São Paulo - SP;Jun;Jul;Jul;"CL";"00058.036477/2021-09";"750/2021";"A"
0066-21;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"CHC do Brasil Táxi Aéreo S.A.";São Paulo - SP;Ago;Nov;Nov;"CL ASSINADO";"00058.051622/2021-73";"1067/2021";"A"
0067-21;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"JUST IN AIR TÁXI AÉREO LTDA.";Belo Horizonte - MG;Jul;Dez;Dez;"CL ASSINADO";"00058.058686/2021-03";"1196/2021";"A"
0068-21;"O135-503 - Inspeção de Vigilância de Programa de Treinamento de Solo";GOAG;GOAG_GTVC;"NORTH STAR TÁXI AÉREO LTD";Fortaleza - CE;Set;Set;Set;"CL";"00058.045465/2021-67";"897/2021";"A"
0069-21;"O135-503 - Inspeção de Vigilância de Programa de Treinamento de Solo";GOAG;GOAG_GTVC;"OMNI TÁXI AÉREO S/A";Rio de Janeiro - RJ;Jun;Dez;Dez;"CL";"00058.054120/2021-02";"-";"A"
0070-21;"O135-503 - Inspeção de Vigilância de Programa de Treinamento de Solo";GOAG;GOAG_GTVC;"ORTIZ TÁXI AÉREO LTDA";Rio Branco - AC;Set;;;"";"";"";"A"
0071-21;"O135-503 - Inspeção de Vigilância de Programa de Treinamento de Solo";GOAG;GOAG_GTVC;"RG8 TÁXI AÉREO LTDA";Juiz de Fora - MG;Ago;;;"";"";"";"A"
0072-21;"O135-503 - Inspeção de Vigilância de Programa de Treinamento de Solo";GOAG;GOAG_GTVC;"RIMA - RIO MADEIRA AEROTAXI LTDA";Porto Velho - RO;Set;Set;Set;"CL ASSINADO";"00058.049876/2021-21";"1005/2021";"A"
0073-21;"O135-503 - Inspeção de Vigilância de Programa de Treinamento de Solo";GOAG;GOAG_GTVC;"LÍDER TÁXI AÉREO S/A AIR BRASIL - UOH";São Paulo - SP;Jun;Dez;Dez;"CL ASSINADO";"00058.051630/2021-10";"1069/2021";"A"
0074-21;"O135-507 - Inspeção de Vigilância de Voo de Acompanhamento";GOAG;GOAG_GTVC;"VEM AVIATION TÁXI AÉREO LTDA";Recife - PE;Set;Set;Set;"CL ASSINADO";"00058.051607/2021-25";"981/2021";"A"
0075-21;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"Aeromaster Táxi Aéreo Ltda";São Paulo - SP;Jun;Jul;Jul;"CL ASSINADO";"00058.036000/2021-15";"745/2021";"A"
0076-21;"O135-507 - Inspeção de Vigilância de Voo de Acompanhamento";GOAG;GOAG_GTVC;"APOLO TÁXI AÉREO LTDA";Sinop - MT;Ago;Out;Out;"CL ASSINADO";"00058.050563/2021-16";"1029/2021";"A"
0077-21;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;GOAG_GTVC;"SBMT";São Paulo - SP;Jun;Dez;Dez;"CL ASSINADO";"00058.051045/2021-10";"1332/2021";"A"
0078-21;"O135-507 - Inspeção de Vigilância de Voo de Acompanhamento";GOAG;GOAG_GTVC;"ASTA LINHAS AÉREAS LTDA";Várzea Grande - MT;Ago;Out;Out;"CL ASSINADO";"00058.054232/2021-55";"1108/2021";"A"
0079-21;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"ATA - AEROTÁXI ABAETÉ LTDA.";Salvador - BA;Set;Abr;Abr;"CL ASSINADO";"00058.017891/2021-19";"395/2021";"A"
0080-21;"O135-507 - Inspeção de Vigilância de Voo de Acompanhamento";GOAG;GOAG_GTVC;"AVALON TÁXI AÉREO LTDA.";Penha - SC;Ago;Out;Out;"CL ASSINADO";"00058.051075/2021-26";"1053/2021";"A"
0081-21;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"BG&P Táxi Aéreo e Serviços Aéronáuticos LTDA";Eusébio - CE;Nov;Nov;Nov;"CL ASSINADO";"00058.055596/2021-52";"1142/2021";"A"
0082-21;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"BIMAVA TÁXI AÉREO LTDA";São Paulo - SP;Jun;Out;Out;"CL ASSINADO";"00058.054221/2021-75";"1108/2021";"A"
0083-21;"O135-507 - Inspeção de Vigilância de Voo de Acompanhamento";GOAG;GOAG_GTVC;"Brasil Jato Táxi Aéreo Ltda";Rio de Janeiro - RJ;Jun;Nov;Nov;"CL ASSINADO";"00058.051029/2021-27";"1061/2021";"A"
0084-21;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"Brasil Vida Táxi Aéreo Ltda";Goiânia - GO;Jul;Mai;Mai;"CL ASSINADO";"00058.021531/2021-11";"462/2021";"A"
0085-21;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"Bristow Táxi Aéreo S/A";São Paulo - SP;Jul;Nov;Nov;"CL ASSINADO";"00058.051627/2021-04";"1068/2021";"A"
0086-21;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"CAIRU TÁXI AÉREO LTDA";Pimenta Bueno - RO;Nov;Out;Out;"CL ASSINADO";"00058.050120/2021-25";"1007/2021";"A"
0087-21;"O135-507 - Inspeção de Vigilância de Voo de Acompanhamento";GOAG;GOAG_GTVC;"CAMEJO TÁXI AÉREO LTDA";Osório - RS;Ago;Out;Out;"CL";"00058.045023/2021-11";"1021/2021";"A"
0088-21;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"CTA - Cleiton Táxi Aéreo Ltda";Manaus - AM;Nov;Out;Out;"CL";"00058.051618/2021-13";"1030/2021";"A"
0089-21;"O135-507 - Inspeção de Vigilância de Voo de Acompanhamento";GOAG;GOAG_GTVC;"DELTA AERO TAXI LTDA";São José de Ribamar - MA;Nov;Nov;Nov;"CL ASSINADO";"00058.051099/2021-85";"1054/2021";"A"
0090-21;"O135-507 - Inspeção de Vigilância de Voo de Acompanhamento";GOAG;GOAG_GTVC;"EASY TÁXI AÉREO LTDA";Fortaleza - CE;Nov;Out;Out;"CL ASSINADO";"00058.053975/2021-16";"1101/2021";"A"
0091-21;"O135-507 - Inspeção de Vigilância de Voo de Acompanhamento";GOAG;GOAG_GTVC;"EXECUTIVE AIR TÁXI AÉREO LTDA";Curitiba - PR;Ago;;;"";"";"";"A"
0092-21;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;GOAG_GTVC;"SBMT";São Paulo - SP;Jun;Dez;Dez;"CL ASSINADO";"00058.036492/2021-49";"1332/2021";"A"
0093-21;"O135-507 - Inspeção de Vigilância de Voo de Acompanhamento";GOAG;GOAG_GTVC;"HCR TÁXI AÉREO LTDA";Campinas - SP;Jul;Out;Out;"CL ASSINADO";"00058.051090/2021-74";"1056/2021";"A"
0094-21;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"Helimarte Táxi Aéreo Ltda.";São Paulo - SP;Jun;Set;Set;"CL ASSINADO";"00058.045995/2021-13";"907/2021";"A"
0095-21;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"Helirio Táxi Aéreo Ltda";Rio de Janeiro - RJ;Jun;Out;Out;"CL ASSINADO";"00058.054896/2021-14";"1112/2021";"A"
0096-21;"O135-507 - Inspeção de Vigilância de Voo de Acompanhamento";GOAG;GOAG_GTVC;"HENRIMAR TÁXI AÉREO LTDA";Salvador - BA;Nov;Nov;Nov;"CL ASSINADO";"00058.055622/2021-42";"1143/2021";"A"
0097-21;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"HERINGER TÁXI AÉREO LTDA";Imperatriz - MA;Nov;Jun;Jun;"CL ASSINADO";"00058.036361/2021-61";"-";"A"
0098-21;"O135-507 - Inspeção de Vigilância de Voo de Acompanhamento";GOAG;GOAG_GTVC;"ICARAÍ TURISMO TÁXI AÉREO LTDA.";Araucária - PR;Ago;Dez;Dez;"CL ASSINADO";"00058.055608/2021-49";"1301/2021";"A"
0099-21;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"ICON Táxi Aéreo Ltda.";São Paulo - SP;Jun;Out;Out;"CL ASSINADO";"00058.049948/2021-31";"1008/2021";"A"
0100-21;"O135-507 - Inspeção de Vigilância de Voo de Acompanhamento";GOAG;GOAG_GTVC;"JET WINGS Táxi Aéreo Ltda.";Jundiaí - SP;Jul;Out;Out;"CL ASSINADO";"00058.045045/2021-81";"1108/2021";"A"
0101-21;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"Manaus Aerotáxi Participações LTDA";Manaus - AM;Nov;Mar;Mar;"CL ASSINADO";"00066.003861/2021-18";"383/2021";"A"
0102-21;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"Maricá Táxi Aéreo Ltda";Rio de Janeiro - RJ;Jun;Set;Set;"CL";"00058.051522/2021-47";"1063/2021";"A"
0103-21;"O135-507 - Inspeção de Vigilância de Voo de Acompanhamento";GOAG;GOAG_GTVC;"NHR Táxi Aéreo Ltda";Sorocaba - SP;Jul;Nov;Nov;"CL ASSINADO";"00058.061745/2021-12";"1035/2021";"A"
0104-21;"O135-507 - Inspeção de Vigilância de Voo de Acompanhamento";GOAG;GOAG_GTVC;"NO LIMITS TÁXI AÉREO LTDA";Sorocaba - SP;Jul;Nov;Nov;"CL ASSINADO";"00058.061751/2021-70";"1035/2021";"A"
0105-21;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"NORTH STAR TÁXI ÁEREO LTDA";Fortaleza - CE;Set;Set;Set;"CL ASSINADO";"00058.045049/2021-69";"1038/2021";"A"
0106-21;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;GOAG_GTVC;"Rampa SBJR";Rio de Janeiro - RJ;Out;Dez;;"";"00058.068732/2021-74";"1381/2021";"A"
0107-21;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"PEC Táxi Aéreo Ltda";Goiânia - GO;Jul;Mai;Mai;"CL ASSINADO";"00058.024264/2021-26";"531/2021";"A"
0108-21;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"Piquiatuba Táxi Aéreo Ltda";Santarém - PA;Out;Mai;Mai;"CL";"00058.022024/2021-97";"477/2021";"A"
0109-21;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"RIMA - RIO MADEIRA AEROTAXI LTDA";Porto Velho - RO;Out;Set;Set;"CL ASSINADO";"00058.049881/2021-34";"1005/2021";"A"
0110-21;"O135-507 - Inspeção de Vigilância de Voo de Acompanhamento";GOAG;GOAG_GTVC;"RIO ACRE AEROTÁXI LTDA";Manaus - AM;Out;Out;Out;"CL";"00058.054027/2021-90";"1030/2021";"A"
0111-21;"O135-507 - Inspeção de Vigilância de Voo de Acompanhamento";GOAG;GOAG_GTVC;"RIO PURUS TÁXI AÉREO LTDA - EPP.";Manaus - AM;Out;Dez;Dez;"CL ASSINADO";"00058.054029/2021-89";"1325/2021";"A"
0112-21;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"SANTARÉM TÁXI AÉREO LTDA.";Santarém - PA;Out;;;"";"00058.038880/2021-64";"";"A"
0113-21;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"LÍDER TÁXI AÉREO S/A AIR BRASIL - UOH";São Paulo - SP;Out;Dez;Dez;"CL ASSINADO";"00058.051635/2021-42";"1069/2021";"A"
0114-21;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"SPCTA TÁXI AÉREO LTDA";Osasco - SP;Jun;Out;Out;"CL";"00058.045051/2021-38";"1001/2021";"A"
